 'Colorado      ' 1880  0.460295826      0.512643337       2.70608440E-02
 'Colorado      ' 1884  0.416768134      0.542461574       4.07703072E-02
 'Colorado      ' 1888  0.408381015      0.552193701       3.94253135E-02
 'Colorado      ' 1892   0.00000000      0.411328018      0.588671982    
 'Colorado      ' 1896  0.849455774      0.138604715       1.19394949E-02
 'Colorado      ' 1900  0.554329574      0.420364201       2.53062211E-02
 'Colorado      ' 1904  0.410827070      0.552643538       3.65293622E-02
 'Colorado      ' 1908  0.479970276      0.468786240       5.12434728E-02
 'Colorado      ' 1912  0.428027570      0.218772486      0.353199929    
 'Colorado      ' 1916  0.607442915      0.347543091       4.50140126E-02
 'Colorado      ' 1920  0.359304637      0.593207419       4.74879555E-02
 'Colorado      ' 1924  0.219827026      0.570241928      0.209931046    
 'Colorado      ' 1928  0.339410365      0.647233069       1.33565506E-02
 'Colorado      ' 1932  0.548130214      0.414285898       3.75838988E-02
 'Colorado      ' 1936  0.603705049      0.370928854       2.53660847E-02
 'Colorado      ' 1940  0.483701408      0.509242177       7.05641508E-03
 'Colorado      ' 1944  0.463985950      0.532099485       3.91454902E-03
 'Colorado      ' 1948  0.518767118      0.465249985       1.59829352E-02
 'Colorado      ' 1952  0.389625192      0.602730036       7.64478184E-03
 'Colorado      ' 1956  0.398141086      0.594924569       6.93436945E-03
 'Colorado      ' 1960  0.449074090      0.546341836       4.58406564E-03
 'Colorado      ' 1964  0.612654567      0.381946385       5.39906789E-03
 'Colorado      ' 1968  0.413183451      0.504617214       8.21993127E-02
 'Colorado      ' 1972  0.345933050      0.626060426       2.80065499E-02
 'Colorado      ' 1976  0.425805300      0.540512502       3.36821936E-02
 'Colorado      ' 1980  0.310679108      0.550705612      0.138615265    
 'Colorado      ' 1984  0.351227939      0.634421825       1.43502178E-02
 'Colorado      ' 1988  0.452824056      0.530588865       1.65870730E-02
 'Colorado      ' 1992  0.401280284      0.358690530      0.240029186    
 'Colorado      ' 1996  0.444264382      0.457963973       9.77716371E-02
 'Colorado      ' 2000  0.423935086      0.507502139       6.85627609E-02
 'Colorado      ' 2004  0.470223874      0.516941011       1.28351003E-02
 'Colorado      ' 2008  0.536603510      0.447073072       1.63233895E-02
 'Colorado      ' 2012  0.514921844      0.461270571       2.38075778E-02
 'Colorado      ' 2016  0.481565118      0.432509780       8.59251022E-02
